-0.77974,-0.28992,-0.36889,-0.42694,0.04341,0.25878,0.07541,-0.18924,-0.04839,0.10694
1.90642,0.10207,0.08393,-0.35736,0.001,-0.60622,-0.70222,-0.43389,-0.32258,0.22283
-0.20422,0.19873,0.35713,1.48076,-1.10306,-0.08929,-0.30001,-0.63849,-0.90477,-0.10501
0.21469,0.45083,0.05754,1.62156,-1.4222,-0.06351,-0.45371,-0.39482,-0.22193,0.19944
-0.35262,0.11588,0.44001,2.12736,-0.70337,0.23722,-0.52805,-0.60845,-0.70928,-0.14785
0.45787,0.29294,-0.49911,1.81462,-1.81108,0.8053,-0.06346,-0.10942,1.07395,0.48907
1.7371,0.81495,0.31606,0.04688,-0.37906,-1.66713,-1.02534,-1.12009,-0.23836,0.4953
-0.518,-0.17201,-0.38916,-0.4782,0.2146,0.18141,-0.20492,-0.24346,-0.01399,0.0051
0.62796,0.20691,-0.16763,1.48082,-1.61384,0.54216,-0.27111,-0.16686,1.16971,0.26068
2.11041,-0.39299,0.01737,-1.31611,-0.23839,-0.23994,-1.37551,-0.71469,-0.83522,0.35803
0.64897,0.62735,0.64725,0.93734,-0.3356,-0.86365,-0.08174,-0.45902,-0.3585,0.27491
0.34412,0.14808,0.54239,1.47345,-1.20301,0.2207,-0.37222,-0.4944,-0.82098,0.00303
0.24573,0.30809,0.95539,1.2364,-1.29264,-0.10487,0.06311,0.38148,0.47805,0.73001
-0.79522,-0.16352,0.07141,-0.37212,-0.11882,0.20747,-0.03299,-0.03752,0.13351,0.13713
0.32476,0.29194,-0.2212,1.37265,-1.28254,0.36913,0.09095,0.01537,1.13762,0.38204
-0.05748,0.07481,0.30799,0.63768,0.02099,-1.19038,-0.08973,3.1025,0.06789,3.36439
-0.28752,5.89387,-1.14912,-0.23655,-0.90159,1.27722,-0.50905,0.60414,0.85266,0.37388
2.0885,0.11879,0.34743,-0.247,-0.15551,-0.08894,-0.97204,-0.38358,0.58677,0.11157
-0.04548,4.75881,-1.11792,0.2765,-0.59591,-0.25529,-0.08584,-0.13824,0.23783,0.29399
0.45115,0.1416,0.10373,1.61041,-1.47283,0.79333,-0.27699,-0.33922,-0.6462,0.20582
2.4112,-0.05034,-0.08613,-0.2132,-0.54809,-0.21064,-0.90963,-0.55198,-0.17327,0.52136
0.37052,1.44571,0.38957,1.0747,-1.38564,0.6725,-0.12194,-0.47429,-0.42382,0.28543
-0.22302,-0.19311,-0.13973,-0.27199,-0.13503,-0.06454,-0.54774,-0.13859,0.0597,0.02074
0.77706,0.00352,-0.23043,0.90039,-1.40925,1.26359,0.66227,0.15525,0.93624,0.08247
2.64779,0.07265,0.21513,-0.72937,-0.2288,-0.43708,-0.67496,-0.16924,1.19298,0.26543
1.26798,0.79062,0.13534,-0.11136,-0.12166,-0.52282,0.57209,-0.28697,-0.58863,0.17386
0.66647,0.38601,-0.23971,0.59344,-0.85825,-1.7715,-0.89689,2.28994,-0.01266,2.14419
-0.05569,1.21719,0.03968,0.51338,-0.40024,-1.59768,0.58205,-0.71746,0.19475,0.32923
2.01075,1.22442,-0.0038,-0.06008,-0.94208,0.1353,-1.19622,-0.12081,0.33161,0.19196
1.89596,-0.11785,0.08528,-0.6034,-0.15276,-0.29313,-0.91478,-0.5342,0.38239,0.21916
1.63041,0.06392,0.03131,-0.45742,0.10855,-0.81492,-1.57421,-0.59779,0.97658,0.21443
-0.19108,1.21645,-0.35021,0.58238,-0.5618,-1.84048,0.63961,-0.83369,0.07545,0.14567
1.89529,0.16614,0.00673,-0.52119,-0.21011,-0.14297,0.49626,-0.29386,-1.36464,0.37556
0.50022,0.35722,-0.06473,1.68072,-1.40225,-0.36526,-0.82945,-0.53056,0.20122,0.57074
2.46575,-0.06375,0.15692,-0.35285,-0.41033,-0.2005,-0.63453,-0.21645,1.44265,0.67253
-0.32765,4.15283,-1.06451,0.68111,-0.6577,-0.4198,0.24642,-0.61359,0.0429,0.29099
1.42335,0.32547,-0.01887,-0.17971,-0.3693,-0.54775,-0.89162,-0.43559,0.00148,0.40815
1.97151,0.01993,-0.1411,-0.10324,-0.87151,-0.61643,-0.36389,-0.96995,-0.04762,0.18013
-0.67615,0.34109,-0.0455,-0.33522,-0.22348,0.36901,-0.00171,-0.03553,0.32068,0.16196
1.84919,0.0654,0.05296,-0.72641,-0.0291,-0.72087,-0.69116,-0.50622,-1.5431,0.29429
-0.58526,-0.03758,0.16418,-0.45653,-0.18041,0.15392,-0.14724,0.01543,0.27644,-0.31621
2.27315,0.0664,0.09094,-0.23823,-0.33381,1.03211,1.66332,-0.02792,0.2523,0.16838
-0.06956,0.25491,0.34096,2.02991,-1.33495,-0.01255,-0.24717,-0.75342,-0.54317,-0.0064
1.32549,0.31564,0.10123,0.02862,-0.41578,-0.6633,-1.30751,-0.39985,0.6956,0.12739
1.89579,-0.0362,-0.14967,-1.00713,-0.25674,-0.7819,0.34294,-0.34981,-1.57499,-0.07037
-0.44057,4.75545,-1.15142,-0.17745,-0.28445,-0.25583,0.08824,-0.14376,0.08466,0.22719
-0.71871,-0.05459,-0.11514,-0.23384,-0.31573,0.18373,-0.04999,0.06544,0.21177,-0.25703
0.06925,0.90931,0.35312,0.64684,-0.54448,-1.25396,0.21375,-0.11046,0.09329,0.51751
1.87955,1.82539,-0.21591,-0.56788,0.55611,0.54886,-1.399,-0.70988,-0.77712,-0.01106
1.41164,0.14719,0.12322,-0.02079,-0.27564,-0.7849,-1.67917,-0.4248,0.36219,0.32092
0.30919,0.33658,-0.0672,0.62055,0.02957,-2.56709,0.27651,-1.42664,0.53627,0.36004
1.03327,0.98971,0.08754,-0.47824,-0.04222,-1.29412,-0.58901,-0.64414,0.56524,-0.07725
-0.6115,1.74357,7.05612,0.19811,-0.87153,-0.3001,-0.29034,-0.07966,-0.34637,1.03228
0.17755,0.82769,-0.19297,0.77725,-0.53624,-1.44188,0.39693,-0.55294,0.06776,0.22359
0.22993,0.24504,-0.0138,1.71306,-1.30412,-0.16897,-0.78507,-0.44234,-0.43449,0.35056
0.11317,0.61842,0.00142,1.2721,-1.22101,-0.20842,-0.00878,-0.47489,0.15851,0.10862
1.62068,-0.34866,0.03474,-0.76889,0.07385,-0.27709,-1.05554,0.02274,0.15279,-0.2023
2.28563,-0.00746,0.15444,-0.71509,0.16575,-0.18947,-0.33834,-0.31645,-0.46809,0.23856
0.09912,0.83816,-0.21969,1.95566,-0.80847,0.21335,0.23563,-0.88025,0.58211,0.3301
2.52365,-0.10366,0.2926,-0.75644,-0.01535,0.42927,0.28838,0.12243,1.28464,0.01603
1.91025,0.7857,3.74688,-0.4156,-0.06629,0.896,-0.22122,0.22914,-0.2773,-0.12198
0.50037,0.15511,0.41897,1.8627,-1.44848,0.28918,-0.93704,-0.62539,-0.86579,0.08398
2.25932,0.06844,0.10266,-0.66912,-0.32335,-0.52029,-0.33243,-0.48025,-0.24254,0.60445
1.38313,0.10823,-0.10685,-0.14337,0.1883,-0.7573,-1.04402,-0.62642,0.53534,0.58482
-0.49753,-0.18367,0.21786,-0.60754,-0.13811,0.2325,0.29108,0.11986,-0.08572,-0.02259
0.38398,0.11992,-0.10282,2.01202,-1.14908,0.92767,-0.12631,-0.31086,0.67623,0.35151
2.03533,-0.09705,-0.02372,-0.58422,-0.24525,-1.1757,-1.23599,-0.94168,-0.33282,0.09388
-0.51201,-0.19282,0.14453,-0.50528,0.04934,0.19621,0.11865,-0.09319,-0.13795,0.0534
-0.09837,0.00574,0.38956,1.47949,-1.29025,0.42246,-0.62161,-0.48462,-0.62359,-0.02429
2.26006,-0.01784,0.17024,0.27986,-0.98987,1.19915,1.26992,0.01239,1.14938,0.43486
1.52083,1.44957,-0.31011,-0.57274,1.35312,-0.20897,-2.30749,-1.06026,-0.35297,0.11523
-0.4135,0.73898,-0.36833,0.34669,-0.22976,-1.6683,0.72369,-0.9481,0.03409,0.33474
-0.50041,-0.09331,-0.08008,-0.2733,-0.15407,0.10232,-0.06979,0.05376,0.08639,-0.19568
0.08456,0.81717,-0.14003,1.01422,-0.19965,-1.3121,0.20547,-0.49222,0.06826,0.23617
-0.46376,-0.12594,0.13248,-0.43273,0.57005,0.02289,-0.33759,-0.176,0.19838,-0.30384
2.01145,0.08666,0.12458,0.12501,-0.40298,0.11846,0.01697,-0.20956,-1.29442,0.17415
2.33161,0.11199,0.14105,-0.67232,-0.17533,0.35181,0.70867,-0.30501,-1.39548,0.1647
1.56594,0.3781,1.01995,-0.28858,-0.21422,-0.37558,1.02731,0.02093,-2.06744,0.93927
0.14179,1.12802,-0.23682,0.78231,-0.62041,-1.56678,0.29605,-0.33475,0.12183,0.1838
1.19626,0.05846,0.00197,-0.56896,-0.30828,-0.376,-0.75898,-0.43038,-1.53127,0.31442
2.24582,1.29691,-0.35209,-0.96381,-0.14147,-0.3035,-1.3215,-0.49106,0.11479,0.52586
2.49276,-0.00152,0.18998,-0.43114,-0.3128,0.69565,1.14514,0.02502,0.76622,0.49852
0.36398,0.08405,0.4274,1.20505,-0.70687,0.01043,-0.58123,-0.3497,-0.56186,0.11834
0.7802,0.83934,1.09319,-0.57167,-0.09319,-2.08824,1.42449,-0.99242,0.49847,1.04111
0.76521,0.15282,-0.22957,1.22742,-1.64112,0.91509,0.14053,-0.06413,1.68146,0.5835
1.26207,-0.05277,0.10932,-0.48394,-0.20941,-0.054,-0.45195,-0.21791,0.71053,0.48855
-0.36142,0.10637,0.03653,-0.09562,-0.34541,-0.13506,-0.12445,-0.12056,0.31214,0.06115
0.00828,0.19693,-0.0779,1.83233,-1.67374,0.52727,-0.45019,-0.39439,0.10684,0.38005
1.31268,0.08155,0.06223,-0.20987,-0.32061,-0.26391,-0.76209,-0.13571,0.57032,0.12873
0.08715,0.66138,-0.23305,0.72785,-0.47333,-1.59883,0.42909,-0.72301,0.11643,0.18569
1.16592,-0.12138,0.00746,-0.77883,0.16352,-0.7197,-1.70748,-0.5955,0.46553,0.14681
0.14584,0.15479,-0.09746,1.78513,-1.42694,0.16567,-0.62218,0.14149,-0.11462,-0.2827
2.3641,-0.0151,0.02136,-0.40395,-0.67268,-0.57574,0.08479,-0.34573,-1.05412,0.03154
0.40098,1.0564,-0.16463,0.28096,-0.3387,-1.49021,-0.07045,-0.7118,0.19751,0.21047
2.43864,0.14999,0.0509,-0.54895,-0.28723,-0.11345,0.59515,-0.1424,-1.43826,0.39011
1.7423,1.51942,-0.28725,-0.35126,-0.49568,-1.12855,0.8493,-0.52379,-0.62754,0.18065
-0.41803,0.69489,-0.33949,0.37407,-0.09766,-1.31554,0.27577,0.83329,0.07386,-0.62128
0.05941,0.80929,-0.09272,1.00258,-0.7406,-1.34955,0.55264,-0.40603,0.47956,0.11445
1.94419,0.27069,0.05426,-0.30961,-0.19829,-0.43194,1.10326,-0.31757,-0.77499,0.3151
-0.52008,-0.00649,-0.02141,-0.37793,-0.3402,0.13814,-0.04792,-0.15679,0.08107,-0.16569
-0.3446,-0.0286,0.07016,-0.41803,-0.0693,0.01195,-0.2865,-0.03131,0.21309,-0.26335
2.25573,0.11529,-0.15181,-0.64487,-0.21501,-1.00136,-0.14414,-0.61688,-0.742,-0.11095
-0.13433,1.07113,-0.23493,0.70871,-0.48281,-2.05049,0.79097,-0.43218,0.10149,-0.06237
-0.62931,-0.03701,0.12215,-0.34685,-0.15233,-0.03149,-0.0596,-0.121,0.24854,-0.25857
0.42286,0.156,0.44879,1.38359,-1.17646,-0.03581,-0.51989,-0.4594,-1.07769,-0.11005
0.28988,0.90208,0.50756,0.75314,-0.48294,-1.86504,0.84172,-0.21045,-0.04633,0.87753
2.17155,1.09027,-0.1419,-0.69399,-0.19511,0.14206,0.04934,-0.32459,-0.57146,0.46919
1.41207,0.57524,-0.16025,-0.41311,-0.15064,-1.50291,-0.56899,-0.65094,-0.15393,0.14305
0.95903,0.17613,-0.00231,0.14336,0.03771,-0.86106,-0.93117,-0.39056,0.16011,0.55978
1.42067,-0.13806,-0.36477,-0.41721,0.22519,-0.81309,-1.64355,-0.62203,0.71483,0.39632
1.9234,-0.1505,0.06242,-0.67112,-0.33823,0.52684,0.54352,-0.19274,-1.49234,0.31603
0.69407,0.44587,-0.01287,1.28733,-1.42822,0.13097,-0.11818,0.24032,0.68402,0.06182
1.85921,1.68551,-0.19373,-0.94624,-0.14792,-0.03864,1.25209,-0.29797,-1.32941,0.56441
2.02144,0.04527,-0.02065,-0.82317,-0.15282,-0.8657,-1.09922,-0.61383,-0.60193,0.49193
0.48095,0.65727,-0.04915,1.34982,-1.13898,-0.04324,0.1049,-0.34627,0.46006,0.34215
0.21269,1.58653,-0.81088,0.53998,-0.41779,-1.33409,0.32021,-0.51094,0.20022,-0.02605
0.60879,0.14232,0.23393,1.93885,-1.09272,0.34498,-0.54875,-0.3303,-0.22431,0.19999
1.90652,-0.12105,-0.12501,-0.04292,-0.65177,-0.37521,-1.06554,-0.75705,-0.31305,0.35433
2.28121,0.04926,0.192,0.39351,1.18778,1.1392,1.65756,-0.24216,0.34369,0.44152
2.07965,-0.05878,0.0809,-0.18444,-0.1776,0.24844,-0.08795,-0.10914,1.92286,0.23722
1.64448,4.63897,-0.70281,-0.7405,-0.23592,-0.21943,0.42338,-0.71925,1.12117,0.61181
1.40225,0.01475,-0.01405,-0.25116,-0.13124,0.02106,-1.24507,-0.585,-0.05036,-0.28761
-0.11695,0.29162,0.05627,0.99531,-0.00863,-1.18089,0.47242,-0.41915,0.09045,0.12681
-0.61697,-0.02217,-0.18425,-0.58638,-0.02308,0.19841,-0.0529,-0.16851,0.00341,-0.08043
1.52924,0.46775,0.15871,-0.37992,0.02677,-1.55856,-1.29371,-0.93201,0.51741,-0.02567
-0.49238,-0.14115,-0.35216,-0.2805,0.04484,0.11556,-0.1595,-0.17287,0.03915,-0.03842
-0.08557,0.71249,0.01045,1.13586,0.37308,-1.55796,0.76478,-1.01405,0.01932,0.15811
2.42397,0.28042,2.02272,-1.48987,-0.22071,0.541,0.96448,-0.51071,1.05888,0.15436
2.71944,-0.17692,0.15496,-0.97253,-0.03924,0.27725,-0.16048,-0.38563,0.82705,0.58984
-0.24789,1.1439,-0.04997,0.9166,-0.02339,-1.39749,0.40993,-0.91469,0.16275,0.39007
1.86542,0.00276,0.04127,-0.92693,0.07338,-0.37171,-0.68372,0.12768,-1.58792,-0.17958
-0.19947,0.7849,-0.17347,1.0751,-0.17981,-2.48073,1.03887,-1.32451,0.14164,0.40719
2.16764,-0.0122,-0.02925,-0.17932,-0.92668,-0.74811,-1.3391,-0.38341,-0.26039,0.37956
2.14335,-0.07805,0.06887,-0.78136,-0.53255,-0.20443,-0.51509,-0.33111,-0.64782,0.87521
0.78987,0.12808,0.64691,1.17042,-0.98403,-0.05942,-0.32282,-0.25273,-1.0649,-0.11715
1.02391,0.24968,0.05592,0.57878,-0.38785,-0.90457,-1.14156,-0.07127,0.2802,0.28581
2.27606,0.43486,0.30386,-0.80704,-0.05705,-0.84487,0.5286,-0.35367,1.49587,0.24734
-0.86554,-0.21094,0.115,-0.63963,0.13703,0.20197,-0.02193,0.14534,0.06408,-0.27135
0.11829,0.63174,-0.13592,0.99466,-0.8402,-0.71789,-0.09719,-0.03423,0.09906,0.06284
2.81513,1.35178,-0.12601,-1.35383,0.10194,0.60307,0.74545,-0.33907,0.90494,0.32098
0.68809,1.25126,0.03759,0.51805,-0.64774,-1.97776,0.11156,-1.24554,0.19572,0.24261
0.51135,0.71805,0.01906,0.31639,-0.30041,-1.80327,1.14876,-0.78101,0.6451,0.00396
1.58049,-0.18779,-0.09178,-0.78335,-0.14076,0.65667,1.12281,0.24946,-1.33166,-0.27957
0.45687,0.26189,0.5376,1.50421,-1.1293,-0.09324,-0.62107,-0.39648,-0.91104,0.17891
1.73241,0.12337,0.10888,-0.49247,-0.2476,-0.84669,-1.50691,-0.48405,-1.54707,0.41668
0.49243,1.00676,-0.19066,0.36539,-0.35039,-2.02271,0.64353,-1.06697,-0.12405,0.12309
0.46876,0.11586,0.29651,2.37537,-1.36444,0.28763,-0.74549,-0.75685,-0.64531,0.19238
1.84135,0.3262,0.15332,-0.28942,0.20263,-0.80685,-0.37284,0.01671,0.07628,-0.08897
2.45545,0.07972,0.13982,-0.22275,-0.59429,0.36317,0.3416,-0.4363,1.48829,0.38434
0.64924,0.50734,0.31332,3.85227,4.19786,0.16735,0.00093,-1.11434,0.14014,0.74734
2.32506,-0.18619,-0.02538,-0.762,-0.10863,-0.13192,0.25016,-0.01125,0.96779,0.19492
-0.02453,3.50507,0.08349,-0.10053,-0.14884,-0.50385,0.51386,-0.69179,0.91537,0.60861
2.16291,0.06914,0.18422,-0.23922,-0.10603,-0.15447,-0.11203,-0.11531,-1.8616,0.30369
-0.0633,0.72528,-0.36563,0.77003,-0.30372,-2.28305,0.84508,-1.12437,0.25637,0.29705
0.22912,0.45918,-0.06483,1.82281,-1.16367,-0.48555,-0.54517,-0.32354,-0.19106,0.39859
1.85212,-0.17399,0.18132,-0.46207,-0.1627,-0.41206,-1.73722,-0.44575,-0.45102,0.22168
-0.9263,1.4559,7.00679,-0.21835,-0.15324,0.17973,-0.18356,0.09838,-0.16353,0.25238
-0.68777,-0.079,-0.13497,-0.18488,-0.30541,0.23102,-0.07109,-0.00962,0.23867,-0.09026
0.53753,0.1816,0.50945,1.80513,-1.41136,-0.13352,-0.15292,-0.4354,-0.86211,-0.26751
-0.36077,-0.12217,0.1585,-0.78885,0.15102,0.12354,-0.38411,-0.24356,0.26381,-0.07659
2.32559,-0.27398,-0.09818,-0.36531,-0.54905,-0.16196,-1.08979,-0.63331,1.90705,0.44927
0.31592,1.12882,-0.07883,0.13875,-0.41126,-1.75346,0.00762,-1.10403,0.05637,-0.40875
